x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
5.09714 6.25438 0.825842 0.899451 0 0.0150028 0.0750055 0 0.0374796 0 0 0 0 0 0 0 0 28.4719 0 0 10
0.795641 1.02374 8.107 0.729517 39.5684 66.4464 148.578 1.7433 5.02696 0 148.45 0 0 0 0 0 0 25.3826 0 0 12
-6.96905 -3.72313 2.02255 0.872867 0 0.0296013 0.147985 0 0.0492512 0 0 0 0 0 0 0 0 28.3686 0 0 14
-0.607788 3.61093 8.48259 0.763527 0 7.94223 32.6759 0 2.12876 0 0 0 1 0 0 0 0 26.2801 0 0 8
-3.32849 5.89169 6.21983 0.770221 0 0.364183 1.81586 0 0.236733 0 0 0 0 0 0 0 0 27.6405 0 0 9
6.93046 -3.65406 2.4035 0.869571 0 0.037803 0.188978 0 0.0540482 0 0 0 0 0 0 0 0 28.3381 0 0 16
2.71986 -7.50587 2.08073 0.727703 0 0.023774 0.118852 0 0.0475736 0 0 0 0 0 0 0 0 28.3915 0 0 11
-0.738138 5.68894 3.22058 0.749017 0 0.244506 1.22252 0 0.106434 0 0 0 0 0 0 0 0 27.7782 0 0 13
-4.98394 4.14531 0.553103 0.749929 0 0.0443597 0.221795 0 0.0508187 0 0 0 0 0 0 0 0 28.1994 0 0 7
-1.37034 8.94535 0.545538 0.767614 0 0.00687031 0.0343488 0 0.0308467 0 0 0 0 0 0 0 0 28.588 0 0 4
6.945 1.70183 1.01505 0.69236 0 0.0304228 0.152107 0 0.0461027 0 0 0 0 0 0 0 0 28.3001 0 0 9
-4.03123 -4.84135 4.94045 0.808804 0 0.335416 1.67455 0 0.172753 0 0 0 0 0 0 0 0 27.7277 0 0 15
1.79342 2.88159 2.10569 0.836181 0 0.744148 3.72065 0 0.145107 0 0 0 0 0 0 0 0 26.5525 0 0 13
6.50194 -6.38124 0.876622 0.774614 0 0.0091907 0.0459486 0 0.0353282 0 0 0 0 0 0 0 0 28.5267 0 0 5
-0.523117 1.09117 6.61502 0.738683 48.3328 519.175 207.334 1.14481 1.84213 0 103.15 0 1 3 0 0 5 23.6379 25 0 11
0.960078 -1.43355 7.84624 0.89067 42.3588 57.8011 152 1.58549 4.24121 0 138.2 0 1 0 0 0 0 25.1462 0 0 15
-0.138167 -3.31103 5.10361 0.844708 0 30.6098 39.1139 0 0.59489 0 0 0 0 0 0 0 5 25.0231 25 0 14
3.87152 4.00617 5.74102 0.8809 0 0.921898 4.5857 0 0.320986 0 0 0 0 0 0 0 0 27.3403 0 0 15
-3.92356 -0.143071 3.13031 0.749047 0 1.09609 5.4803 0 0.171443 0 0 0 0 0 0 0 0 26.6821 0 0 13
-0.468397 0.74066 4.72535 0.853647 0 71.355 73.2198 0 0.671283 0 0 0 1 0 0 0 5 23.0601 25 0 16
-0.031596 3.89109 5.51305 0.869404 0 23.7845 31.1608 0 0.540572 0 0 0 1 0 0 0 5 25.5808 25 0 15
-1.42204 6.30661 6.61309 0.892709 0 0.612586 3.04818 0 0.311522 0 0 0 0 0 0 0 0 27.4426 0 0 9
-6.03588 4.35179 5.3559 0.779561 0 0.208413 1.04086 0 0.152337 0 0 0 0 0 0 0 0 27.902 0 0 9
-0.856342 -5.02608 7.45617 0.818009 0 2.10535 10.2481 0 0.737671 0 0 0 0 0 0 0 0 26.8207 0 0 11
-2.89856 -1.97199 5.69963 0.712986 0 40.3246 49.3453 0 0.726166 0 0 0 0 0 0 0 5 25.0676 25 0 12
-5.23371 -3.30674 0.986407 0.76119 0 0.0584281 0.292134 0 0.0577807 0 0 0 0 0 0 0 0 28.1264 0 0 9
7.7861 -0.668351 2.63459 0.761987 0 0.0475399 0.237648 0 0.0582435 0 0 0 0 0 0 0 0 28.2936 0 0 13
-0.778303 -2.64088 7.07612 0.870901 48.0509 279.456 133.25 1.6254 2.01059 0 123.55 0 2 0 0 0 5 24.832 25 0 14
1.70358 -7.1805 5.29071 0.723744 0 0.19431 0.970262 0 0.159944 0 0 0 0 0 0 0 0 27.9005 0 0 9
0.551027 3.38836 8.53395 0.816547 0 9.77761 37.4776 0 2.54148 0 0 0 0 0 0 0 0 26.1941 0 0 9
-4.92516 -0.498338 2.62399 0.765548 0 0.322138 1.61067 0 0.104129 0 0 0 0 0 0 0 0 27.5636 0 0 12
-2.55599 -5.0836 2.30336 0.770038 0 0.139181 0.695886 0 0.084558 0 0 0 0 0 0 0 0 27.8742 0 0 13
-2.55898 0.475483 7.04232 0.707653 48.7378 356.435 155.587 1.47727 1.60971 0 114.05 0 1 2 0 0 5 24.6608 25 0 12
-4.50329 2.45208 7.52528 0.851496 0 2.83722 13.7816 0 0.768018 0 0 0 0 0 0 0 0 26.7234 0 0 10
-0.079008 1.127 3.06925 0.764032 0 11.1904 15.1205 0 0.274358 0 0 0 0 0 0 0 5 23.7502 25 0 12
-4.30468 1.64026 3.96396 0.880606 0 1.30992 6.54939 0 0.204658 0 0 0 0 0 0 0 0 26.8489 0 0 13
2.81068 -2.45239 3.25464 0.81585 0 1.32698 6.63448 0 0.204084 0 0 0 0 0 0 0 0 26.2425 0 0 14
0.778152 6.35265 3.85424 0.744267 0 0.223086 1.11542 0 0.119272 0 0 0 0 0 0 0 0 27.867 0 0 12
-4.72889 5.84821 3.46434 0.778029 0 0.0661525 0.33066 0 0.0779157 0 0 0 0 0 0 0 0 28.2077 0 0 13
-3.90232 4.27674 3.04617 0.823836 0 0.222495 1.11247 0 0.104719 0 0 0 0 0 0 0 0 27.7721 0 0 15
5.38595 -3.32988 5.18616 0.822972 0 0.479625 2.39251 0 0.21398 0 0 0 0 0 0 0 0 27.6196 0 0 12
1.22855 -5.91439 5.68845 0.84212 0 0.653332 3.25309 0 0.287171 0 0 0 0 0 0 0 0 27.4545 0 0 15
-1.04538 5.28905 4.19967 0.706919 0 0.520928 2.60463 0 0.168842 0 0 0 0 0 0 0 0 27.5066 0 0 12
0.418009 -1.5864 8.95322 0.765512 0 48.7914 67.2081 1.89456 10.0682 0 108.4 0 0 0 0 0 0 25.6676 0 0 9
-1.62641 4.98915 4.8755 0.744454 0 1.09764 5.48812 0 0.254181 0 0 0 0 0 0 0 0 27.1215 0 0 12
-5.12924 -3.42364 3.42956 0.885443 0 0.244853 1.22425 0 0.113683 0 0 0 0 0 0 0 0 27.8217 0 0 15
3.11476 0.805465 8.60755 0.874871 0 13.9894 51.2439 0 2.78862 0 0 0 1 0 0 0 0 26.0475 0 0 10
-6.87194 1.49875 4.26771 0.864822 0 0.188666 0.942696 0 0.115718 0 0 0 0 0 0 0 0 27.9728 0 0 15
3.6894 -3.57974 4.8865 0.853838 0 1.25366 6.26778 0 0.307524 0 0 0 0 0 0 0 0 27.0472 0 0 13
2.37455 -6.76432 0.624884 0.817897 0 0.0252114 0.126052 0 0.0455412 0 0 0 0 0 0 0 0 28.3297 0 0 7
-3.2416 -6.97951 2.7872 0.805607 0 0.0404413 0.202164 0 0.0598285 0 0 0 0 0 0 0 0 28.3247 0 0 12
-2.41386 3.01627 3.69451 0.886747 0 1.70087 8.50392 0 0.222748 0 0 0 0 0 0 0 0 26.4153 0 0 15
-0.213487 -2.20331 4.61054 0.775399 0 46.0256 54.7104 0 0.560032 0 0 0 1 0 0 0 5 23.8575 25 0 12
2.09603 -0.902864 8.10931 0.740418 42.5841 47.4759 129.364 1.32534 4.15734 0 110.35 0 1 0 0 0 0 25.6141 0 0 13
0.737907 7.10356 5.83747 0.747832 0 0.340895 1.70067 0 0.211392 0 0 0 0 0 0 0 0 27.7062 0 0 9
-5.34872 5.74152 2.4581 0.736874 0 0.0330204 0.165075 0 0.0546286 0 0 0 0 0 0 0 0 28.349 0 0 12
3.59466 -4.69202 5.55632 0.821106 0 0.715408 3.56204 0 0.28831 0 0 0 0 0 0 0 0 27.4254 0 0 15
-5.39484 -7.17495 0.890582 0.711477 0 0.00855269 0.0427595 0 0.034254 0 0 0 0 0 0 0 0 28.5591 0 0 5
-5.76341 -3.8489 4.41419 0.862425 0 0.190269 0.950605 0 0.12325 0 0 0 0 0 0 0 0 27.9406 0 0 12
-0.631202 -6.65199 1.4913 0.78334 0 0.0493223 0.246603 0 0.0565525 0 0 0 0 0 0 0 0 28.2406 0 0 13
3.83509 -1.39654 4.00433 0.751282 0 2.05778 10.2877 0 0.254171 0 0 0 1 0 0 0 0 26.2763 0 0 13
-3.49765 -3.63361 7.78994 0.746537 0 1.71866 8.39603 0 0.686149 0 0 0 0 0 0 0 0 26.8612 0 0 8
-7.64528 1.22252 2.5123 0.802648 0 0.0489094 0.244505 0 0.0560189 0 0 0 0 0 0 0 0 28.3098 0 0 11
-6.05108 3.56388 0.756261 0.861195 0 0.0322184 0.161089 0 0.045877 0 0 0 0 0 0 0 0 28.3184 0 0 10
-5.44619 7.08838 1.90362 0.787889 0 0.0149159 0.0745716 0 0.0418534 0 0 0 0 0 0 0 0 28.475 0 0 9
2.80659 6.88189 3.94884 0.814313 0 0.099749 0.49851 0 0.0941858 0 0 0 0 0 0 0 0 28.128 0 0 13
-0.748441 0.018106 1.63793 0.712547 0 0.84033 4.20152 0 0.15693 0 0 0 0 0 0 0 0 25.3042 0 0 10
2.9254 2.24037 3.23152 0.709801 0 1.26951 6.3472 0 0.204097 0 0 0 0 0 0 0 0 26.2315 0 0 11
1.41429 -1.86322 1.8616 0.730542 0 0.654078 3.27028 0 0.13898 0 0 0 0 0 0 0 0 25.8904 0 0 12
0.202389 6.71945 0.400024 0.802527 0 0.0378777 0.189384 0 0.0485867 0 0 0 0 0 0 0 0 28.2399 0 0 7
-0.65105 -1.1649 4.45994 0.717117 0 48.6015 56.9827 0 0.569452 0 0 0 1 0 0 0 5 23.1974 25 0 11
3.87418 2.58974 2.68775 0.750085 0 0.430138 2.15062 0 0.126602 0 0 0 0 0 0 0 0 27.2452 0 0 12
-1.79135 -6.83403 1.67959 0.735377 0 0.0373223 0.186605 0 0.0519508 0 0 0 0 0 0 0 0 28.316 0 0 12
6.65952 -3.31973 3.57794 0.788426 0 0.10039 0.501741 0 0.0859685 0 0 0 0 0 0 0 0 28.1276 0 0 13
0.533219 -6.09291 0.762041 0.84087 0 0.0588163 0.294072 0 0.0587057 0 0 0 0 0 0 0 0 28.0933 0 0 7
