x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
4.4016 0.536595 4.21203 0.733944 0 1.84842 9.24135 0 0.051595 0 0 0 0 0 0 0 0 26.5607 0 0 12
1.538 -5.30924 3.79887 0.808229 0 0.502173 2.51083 0 0.0293718 0 0 0 0 0 0 0 0 27.4642 0 0 12
0.363914 -7.19409 5.42937 0.759673 0 0.233145 1.16565 0 0.0314604 0 0 0 0 0 0 0 0 27.8355 0 0 10
-6.01923 -0.25761 1.80197 0.772561 0 0.0996606 0.498302 0 0.012257 0 0 0 0 0 0 0 0 28.0297 0 0 13
0.749216 2.47682 4.23609 0.758693 0 29.9447 38.3684 0 0.091929 0 0 0 0 0 0 0 5 24.2004 25 0 12
5.16093 -0.252468 7.57982 0.882599 0 2.24556 11.2122 0 0.159462 0 0 0 0 0 0 0 0 26.8569 0 0 9
2.48361 8.47969 2.74119 0.750683 0 0.0232928 0.116462 0 0.0091757 0 0 0 0 0 0 0 0 28.4245 0 0 7
6.99962 2.52562 3.63205 0.753696 0 0.0842913 0.421443 0 0.0154479 0 0 0 0 0 0 0 0 28.154 0 0 12
2.32896 8.00011 3.80164 0.874236 0 0.0563612 0.281799 0 0.0141332 0 0 0 0 0 0 0 0 28.2601 0 0 10
-2.88059 4.05011 7.7528 0.812976 0 2.35961 11.7844 0 0.144763 0 0 0 0 0 0 0 0 26.8389 0 0 9
-4.40461 3.25406 3.30702 0.721638 0 0.365388 1.82693 0 0.0230321 0 0 0 0 0 0 0 0 27.5657 0 0 9
4.53798 3.49803 3.01412 0.757105 0 0.239639 1.19818 0 0.0212857 0 0 0 0 0 0 0 0 27.7093 0 0 11
-1.44043 7.76157 0.745905 0.74128 0 0.0148609 0.0743034 0 0.00689482 0 0 0 0 0 0 0 0 28.4918 0 0 6
8.1896 -3.10617 2.35344 0.730485 0 0.0218485 0.10924 0 0.00742439 0 0 0 0 0 0 0 0 28.4357 0 0 10
-5.69676 1.0326 2.16401 0.739217 0 0.12918 0.645897 0 0.0135598 0 0 0 0 0 0 0 0 27.9501 0 0 11
-0.21072 -6.07155 3.77061 0.752571 0 0.246668 1.23333 0 0.022842 0 0 0 0 0 0 0 0 27.8047 0 0 11
1.40132 -2.30767 4.53634 0.85816 0 33.2966 42.0799 0 0.0956491 0 0 0 0 0 0 0 5 24.2947 25 0 14
-3.62462 -1.36832 3.26699 0.841596 0 1.39977 6.99855 0 0.0353784 0 0 0 0 0 0 0 0 26.5142 0 0 13
8.66572 -2.30748 2.01654 0.707403 0 0.0160152 0.0800746 0 0.00664935 0 0 0 0 0 0 0 0 28.4757 0 0 8
