x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
-2.23452 1.08618 6.20086 0.775028 0.247981 1.27885 0.443353 0.063904 0 0 16.45 0 0 2 0 0 5 24.1895 25 0 13
-5.553 4.71822 1.40199 0.798246 0 0.00128343 0.00184288 0 0 0 0 0 0 0 0 0 0 28.3321 0 0 12
0.073946 -0.471702 9.14753 0.778931 0 0.325947 0.0953255 0 0 0 0 0 0 0 0 0 0 25.6165 0 0 9
6.03535 0.154444 1.31333 0.720913 0 0.00252482 0.00362599 0 0 0 0 0 0 0 0 0 0 28.0229 0 0 8
3.72659 4.90677 0.418576 0.746269 0 0.00185896 0.00266932 0 0 0 0 0 0 0 0 0 0 28.1027 0 0 7
2.97776 -6.90079 2.8616 0.747333 0 0.00168065 0.00240226 0 0 0 0 0 0 0 0 0 0 28.2525 0 0 13
2.54164 -1.9983 4.22684 0.727389 0 0.201718 0.0787241 0 0 0 0 0 0 0 0 0 5 24.9474 25 0 12
-5.32762 6.74981 2.99544 0.761789 0 0.00112249 0.00160593 0 0 0 0 0 0 0 0 0 0 28.3848 0 0 9
4.87725 0.163964 5.12832 0.744279 0 0.029324 0.0421187 0 0 0 0 0 0 0 0 0 0 26.8029 0 0 11
4.05427 6.94581 1.16555 0.781698 0 0.000853572 0.00122319 0 0 0 0 0 0 0 0 0 0 28.434 0 0 9
6.85087 -4.15051 4.3134 0.712152 0 0.00261139 0.00371482 0 0 0 0 0 0 0 0 0 0 28.138 0 0 8
-6.66837 -0.160796 6.52497 0.7097 0 0.0079668 0.0107629 0 0 0 0 0 0 0 0 0 0 27.6555 0 0 6
5.33035 3.03034 6.90559 0.784561 0 0.0142857 0.0180771 0 0 0 0 0 0 0 0 0 0 27.3766 0 0 9
5.09714 6.25438 0.825842 0.899451 0 0.000722109 0.00103515 0 0 0 0 0 0 0 0 0 0 28.4719 0 0 10
0.795641 1.02374 8.107 0.729517 0.000326248 0.454362 0.142188 0 0 0 0 0 0 0 0 0 0 25.3826 0 0 12
-6.96905 -3.72313 2.02255 0.872867 0 0.00120496 0.00172542 0 0 0 0 0 0 0 0 0 0 28.3686 0 0 14
-0.607788 3.61093 8.48259 0.763527 0 0.179863 0.0727577 0 0 0 0 0 0 0 0 0 0 26.2801 0 0 8
-3.32849 5.89169 6.21983 0.770221 0 0.00804282 0.0107923 0 0 0 0 0 0 0 0 0 0 27.6405 0 0 9
6.93046 -3.65406 2.4035 0.869571 0 0.00136225 0.00195003 0 0 0 0 0 0 0 0 0 0 28.3381 0 0 16
2.71986 -7.50587 2.08073 0.727703 0 0.00098916 0.00141704 0 0 0 0 0 0 0 0 0 0 28.3915 0 0 11
-0.738138 5.68894 3.22058 0.749017 0 0.00561321 0.00806037 0 0 0 0 0 0 0 0 0 0 27.7782 0 0 13
-4.98394 4.14531 0.553103 0.749929 0 0.00169882 0.00243949 0 0 0 0 0 0 0 0 0 0 28.1994 0 0 7
-1.37034 8.94535 0.545538 0.767614 0 0.000440637 0.000631942 0 0 0 0 0 0 0 0 0 0 28.588 0 0 4
6.945 1.70183 1.01505 0.69236 0 0.00122207 0.00175487 0 0 0 0 0 0 0 0 0 0 28.3001 0 0 9
-4.03123 -4.84135 4.94045 0.808804 0 0.00735714 0.0101914 0 0 0 0 0 0 0 0 0 0 27.7277 0 0 15
1.79342 2.88159 2.10569 0.836181 0 0.0142074 0.0204041 0 0 0 0 0 0 0 0 0 0 26.5525 0 0 13
6.50194 -6.38124 0.876622 0.774614 0 0.000531522 0.000762272 0 0 0 0 0 0 0 0 0 0 28.5267 0 0 5
-0.523117 1.09117 6.61502 0.738683 0.185302 1.44035 0.483518 0.000230137 0 0 14.8 0 1 3 0 0 5 23.6379 25 0 11
0.960078 -1.43355 7.84624 0.89067 0.0016556 0.580539 0.190254 0 0 0 0 0 0 0 0 0 0 25.1462 0 0 15
-0.138167 -3.31103 5.10361 0.844708 0 0.336405 0.130595 0 0 0 0 0 0 0 0 0 5 25.0231 25 0 14
3.87152 4.00617 5.74102 0.8809 0 0.0163241 0.0210705 0 0 0 0 0 0 0 0 0 0 27.3403 0 0 15
-3.92356 -0.143071 3.13031 0.749047 0 0.0197209 0.0283243 0 0 0 0 0 0 0 0 0 0 26.6821 0 0 13
-0.468397 0.74066 4.72535 0.853647 0 0.64239 0.243226 0 0 0 0 0 0 0 0 0 5 23.0601 25 0 16
-0.031596 3.89109 5.51305 0.869404 0 0.273609 0.106364 0 0 0 0 0 0 0 0 0 5 25.5808 25 0 15
-1.42204 6.30661 6.61309 0.892709 0 0.0124491 0.015978 0 0 0 0 0 0 0 0 0 0 27.4426 0 0 9
-6.03588 4.35179 5.3559 0.779561 0 0.00512814 0.00715342 0 0 0 0 0 0 0 0 0 0 27.902 0 0 9
-0.856342 -5.02608 7.45617 0.818009 0 0.0401844 0.0364553 0 0 0 0 0 0 0 0 0 0 26.8207 0 0 11
-2.89856 -1.97199 5.69963 0.712986 0 0.412098 0.159115 0 0 0 0 0 0 0 0 0 5 25.0676 25 0 12
-5.23371 -3.30674 0.986407 0.76119 0 0.00205616 0.00295316 0 0 0 0 0 0 0 0 0 0 28.1264 0 0 9
7.7861 -0.668351 2.63459 0.761987 0 0.00162424 0.0023237 0 0 0 0 0 0 0 0 0 0 28.2936 0 0 13
-0.778303 -2.64088 7.07612 0.870901 0.127578 0.695394 0.262707 0 0 0 0 0 0 0 0 0 5 24.832 25 0 14
1.70358 -7.1805 5.29071 0.723744 0 0.00463794 0.0064668 0 0 0 0 0 0 0 0 0 0 27.9005 0 0 9
0.551027 3.38836 8.53395 0.816547 0 0.219091 0.0805537 0 0 0 0 0 0 0 0 0 0 26.1941 0 0 9
-4.92516 -0.498338 2.62399 0.765548 0 0.00732114 0.0105147 0 0 0 0 0 0 0 0 0 0 27.5636 0 0 12
-2.55599 -5.0836 2.30336 0.770038 0 0.0037917 0.0054465 0 0 0 0 0 0 0 0 0 0 27.8742 0 0 13
-2.55898 0.475483 7.04232 0.707653 0.209246 1.03306 0.371329 0.284894 0 0 12.75 0 0 2 0 0 5 24.6608 25 0 12
-4.50329 2.45208 7.52528 0.851496 0 0.0541452 0.0461202 0 0 0 0 0 0 0 0 0 0 26.7234 0 0 10
-0.079008 1.127 3.06925 0.764032 0 0.175397 0.0684586 0 0 0 0 0 0 0 0 0 5 23.7502 25 0 12
-4.30468 1.64026 3.96396 0.880606 0 0.0220415 0.0316549 0 0 0 0 0 0 0 0 0 0 26.8489 0 0 13
2.81068 -2.45239 3.25464 0.81585 0 0.0223638 0.0321262 0 0 0 0 0 0 0 0 0 0 26.2425 0 0 14
0.778152 6.35265 3.85424 0.744267 0 0.00519777 0.00746327 0 0 0 0 0 0 0 0 0 0 27.867 0 0 12
-4.72889 5.84821 3.46434 0.778029 0 0.00214682 0.00305971 0 0 0 0 0 0 0 0 0 0 28.2077 0 0 13
-3.90232 4.27674 3.04617 0.823836 0 0.00541083 0.00776965 0 0 0 0 0 0 0 0 0 0 27.7721 0 0 15
5.38595 -3.32988 5.18616 0.822972 0 0.00960933 0.0131345 0 0 0 0 0 0 0 0 0 0 27.6196 0 0 12
1.22855 -5.91439 5.68845 0.84212 0 0.0120682 0.0158253 0 0 0 0 0 0 0 0 0 0 27.4545 0 0 15
-1.04538 5.28905 4.19967 0.706919 0 0.0100084 0.0143713 0 0 0 0 0 0 0 0 0 0 27.5066 0 0 12
0.418009 -1.5864 8.95322 0.765512 0 0.337341 0.0997813 0 0 0 0 0 0 0 0 0 0 25.6676 0 0 9
-1.62641 4.98915 4.8755 0.744454 0 0.0179414 0.0257622 0 0 0 0 0 0 0 0 0 0 27.1215 0 0 12
-5.12924 -3.42364 3.42956 0.885443 0 0.00568317 0.00816269 0 0 0 0 0 0 0 0 0 0 27.8217 0 0 15
3.11476 0.805465 8.60755 0.874871 0 0.240213 0.0903202 0 0 0 0 0 0 0 0 0 0 26.0475 0 0 10
-6.87194 1.49875 4.26771 0.864822 0 0.0047355 0.00668819 0 0 0 0 0 0 0 0 0 0 27.9728 0 0 15
3.6894 -3.57974 4.8865 0.853838 0 0.0196637 0.02825 0 0 0 0 0 0 0 0 0 0 27.0472 0 0 13
2.37455 -6.76432 0.624884 0.817897 0 0.00106687 0.00153242 0 0 0 0 0 0 0 0 0 0 28.3297 0 0 7
-3.2416 -6.97951 2.7872 0.805607 0 0.00145159 0.002076 0 0 0 0 0 0 0 0 0 0 28.3247 0 0 12
-2.41386 3.01627 3.69451 0.886747 0 0.0270697 0.0388757 0 0 0 0 0 0 0 0 0 0 26.4153 0 0 15
-0.213487 -2.20331 4.61054 0.775399 0 0.49023 0.188333 0 0 0 0 0 0 0 0 0 5 23.8575 25 0 12
2.09603 -0.902864 8.10931 0.740418 0.00151992 0.39753 0.131948 0 0 0 0 0 0 0 0 0 0 25.6141 0 0 13
0.737907 7.10356 5.83747 0.747832 0 0.00768621 0.0104869 0 0 0 0 0 0 0 0 0 0 27.7062 0 0 9
-5.34872 5.74152 2.4581 0.736874 0 0.00130244 0.00186328 0 0 0 0 0 0 0 0 0 0 28.349 0 0 12
3.59466 -4.69202 5.55632 0.821106 0 0.0132268 0.0173949 0 0 0 0 0 0 0 0 0 0 27.4254 0 0 15
-5.39484 -7.17495 0.890582 0.711477 0 0.000510633 0.00073235 0 0 0 0 0 0 0 0 0 0 28.5591 0 0 5
-5.76341 -3.8489 4.41419 0.862425 0 0.00476844 0.006722 0 0 0 0 0 0 0 0 0 0 27.9406 0 0 12
-0.631202 -6.65199 1.4913 0.78334 0 0.00167056 0.00239967 0 0 0 0 0 0 0 0 0 0 28.2406 0 0 13
3.83509 -1.39654 4.00433 0.751282 0 0.0313605 0.045049 0 0 0 0 0 0 0 0 0 0 26.2763 0 0 13
-3.49765 -3.63361 7.78994 0.746537 0 0.0360579 0.033773 0 0 0 0 0 0 0 0 0 0 26.8612 0 0 8
-7.64528 1.22252 2.5123 0.802648 0 0.00169705 0.00242761 0 0 0 0 0 0 0 0 0 0 28.3098 0 0 11
-6.05108 3.56388 0.756261 0.861195 0 0.00131543 0.00188891 0 0 0 0 0 0 0 0 0 0 28.3184 0 0 10
-5.44619 7.08838 1.90362 0.787889 0 0.00075465 0.0010812 0 0 0 0 0 0 0 0 0 0 28.475 0 0 9
2.80659 6.88189 3.94884 0.814313 0 0.00284164 0.00403933 0 0 0 0 0 0 0 0 0 0 28.128 0 0 13
-0.748441 0.018106 1.63793 0.712547 0 0.0178969 0.0257048 0 0 0 0 0 0 0 0 0 0 25.3042 0 0 10
2.9254 2.24037 3.23152 0.709801 0 0.0216566 0.0311026 0 0 0 0 0 0 0 0 0 0 26.2315 0 0 11
1.41429 -1.86322 1.8616 0.730542 0 0.0138923 0.0199547 0 0 0 0 0 0 0 0 0 0 25.8904 0 0 12
0.202389 6.71945 0.400024 0.802527 0 0.0014653 0.00210405 0 0 0 0 0 0 0 0 0 0 28.2399 0 0 7
-0.65105 -1.1649 4.45994 0.717117 0 0.527223 0.201858 0 0 0 0 0 0 0 0 0 5 23.1974 25 0 11
3.87418 2.58974 2.68775 0.750085 0 0.0090105 0.01294 0 0 0 0 0 0 0 0 0 0 27.2452 0 0 12
-1.79135 -6.83403 1.67959 0.735377 0 0.00136535 0.0019612 0 0 0 0 0 0 0 0 0 0 28.316 0 0 12
6.65952 -3.31973 3.57794 0.788426 0 0.00282203 0.00401967 0 0 0 0 0 0 0 0 0 0 28.1276 0 0 13
0.533219 -6.09291 0.762041 0.84087 0 0.00200053 0.00287362 0 0 0 0 0 0 0 0 0 0 28.0933 0 0 7
4.53104 -0.626299 4.46143 0.840288 0 0.0352257 0.0505995 0 0 0 0 0 0 0 0 0 0 26.4499 0 0 13
0.067155 -6.82011 6.41013 0.716661 0 0.007284 0.00973165 0 0 0 0 0 0 0 0 0 0 27.6568 0 0 7
4.4016 0.536595 4.21203 0.733944 0 0.0275002 0.0394998 0 0 0 0 0 0 0 0 0 0 26.5607 0 0 12
1.538 -5.30924 3.79887 0.808229 0 0.00940836 0.0135164 0 0 0 0 0 0 0 0 0 0 27.4642 0 0 12
0.363914 -7.19409 5.42937 0.759673 0 0.00521937 0.00722114 0 0 0 0 0 0 0 0 0 0 27.8355 0 0 10
-6.01923 -0.25761 1.80197 0.772561 0 0.00294031 0.0042227 0 0 0 0 0 0 0 0 0 0 28.0297 0 0 13
0.749216 2.47682 4.23609 0.758693 0 0.346107 0.134122 0 0 0 0 0 0 0 0 0 5 24.2004 25 0 12
5.16093 -0.252468 7.57982 0.882599 0 0.040197 0.0385059 0 0 0 0 0 0 0 0 0 0 26.8569 0 0 9
2.48361 8.47969 2.74119 0.750683 0 0.000977745 0.00140003 0 0 0 0 0 0 0 0 0 0 28.4245 0 0 7
6.99962 2.52562 3.63205 0.753696 0 0.00243361 0.00346873 0 0 0 0 0 0 0 0 0 0 28.154 0 0 12
2.32896 8.00011 3.80164 0.874236 0 0.00184623 0.00263504 0 0 0 0 0 0 0 0 0 0 28.2601 0 0 10
-2.88059 4.05011 7.7528 0.812976 0 0.0435435 0.0365421 0 0 0 0 0 0 0 0 0 0 26.8389 0 0 9
-4.40461 3.25406 3.30702 0.721638 0 0.00787269 0.0113052 0 0 0 0 0 0 0 0 0 0 27.5657 0 0 9
4.53798 3.49803 3.01412 0.757105 0 0.00543759 0.00780823 0 0 0 0 0 0 0 0 0 0 27.7093 0 0 11
-1.44043 7.76157 0.745905 0.74128 0 0.000712158 0.00102093 0 0 0 0 0 0 0 0 0 0 28.4918 0 0 6
8.1896 -3.10617 2.35344 0.730485 0 0.000919953 0.0013182 0 0 0 0 0 0 0 0 0 0 28.4357 0 0 10
-5.69676 1.0326 2.16401 0.739217 0 0.00359253 0.00515928 0 0 0 0 0 0 0 0 0 0 27.9501 0 0 11
-0.21072 -6.07155 3.77061 0.752571 0 0.00540426 0.00776377 0 0 0 0 0 0 0 0 0 0 27.8047 0 0 11
1.40132 -2.30767 4.53634 0.85816 0 0.372852 0.144398 0 0 0 0 0 0 0 0 0 5 24.2947 25 0 14
-3.62462 -1.36832 3.26699 0.841596 0 0.0230658 0.0331299 0 0 0 0 0 0 0 0 0 0 26.5142 0 0 13
8.66572 -2.30748 2.01654 0.707403 0 0.000752424 0.0010786 0 0 0 0 0 0 0 0 0 0 28.4757 0 0 8
-1.91763 -8.65988 2.46303 0.882563 0 0.000978774 0.00140166 0 0 0 0 0 0 0 0 0 0 28.4262 0 0 10
0.960018 -2.43457 2.86981 0.855131 0 0.102235 0.0399917 0 0 0 0 0 0 0 0 0 5 25.0992 25 0 15
-7.0514 -0.741097 2.00198 0.817646 0 0.00172891 0.00248289 0 0 0 0 0 0 0 0 0 0 28.2683 0 0 13
0.736651 -0.011857 3.56651 0.740454 0 0.245869 0.0957498 0 0 0 0 0 0 0 0 0 5 23.3187 25 0 13
-4.07425 -1.00934 8.19157 0.767809 0 0.111866 0.0625122 0 0 0 0 0 0 0 0 0 0 26.3744 0 0 9
-4.29492 -7.60752 3.02599 0.890418 0 0.00107944 0.00154504 0 0 0 0 0 0 0 0 0 0 28.401 0 0 9
0.617682 -2.59328 8.74787 0.751366 0 0.312666 0.0961061 0 0 0 0 0 0 0 0 0 0 25.8468 0 0 9
4.25463 -4.13015 3.69442 0.775776 0 0.0073098 0.0105006 0 0 0 0 0 0 0 0 0 0 27.6514 0 0 13
-5.22073 -5.89302 4.72471 0.808362 0 0.00321024 0.00454518 0 0 0 0 0 0 0 0 0 0 28.0674 0 0 9
