x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
-0.748441 0.018106 1.63793 0.712547 0 0.0894848 0.128524 0 0.151874 0 0 0 0 0 0 0 0 25.3042 0 0 10
2.9254 2.24037 3.23152 0.709801 0 0.108283 0.155513 0 0.203696 0 0 0 0 0 0 0 0 26.2315 0 0 11
1.41429 -1.86322 1.8616 0.730542 0 0.0694613 0.0997735 0 0.13854 0 0 0 0 0 0 0 0 25.8904 0 0 12
0.202389 6.71945 0.400024 0.802527 0 0.00732649 0.0105203 0 0.048036 0 0 0 0 0 0 0 0 28.2399 0 0 7
-0.65105 -1.1649 4.45994 0.717117 0 2.63612 1.00929 0 0.574536 0 0 0 1 3 0 0 5 23.1974 25 0 11
3.87418 2.58974 2.68775 0.750085 0 0.0450525 0.0647 0 0.127405 0 0 0 0 0 0 0 0 27.2452 0 0 12
-1.79135 -6.83403 1.67959 0.735377 0 0.00682672 0.009806 0 0.0550756 0 0 0 0 0 0 0 0 28.316 0 0 12
6.65952 -3.31973 3.57794 0.788426 0 0.0141102 0.0200984 0 0.0876895 0 0 0 0 0 0 0 0 28.1276 0 0 13
0.533219 -6.09291 0.762041 0.84087 0 0.0100027 0.0143681 0 0.0605241 0 0 0 0 0 0 0 0 28.0933 0 0 7
4.53104 -0.626299 4.46143 0.840288 0 0.176128 0.252997 0 0.319068 0 0 0 0 0 0 0 0 26.4499 0 0 13
0.067155 -6.82011 6.41013 0.716661 0 0.03642 0.0486583 0 0.274255 0 0 0 0 0 0 0 0 27.6568 0 0 7
4.4016 0.536595 4.21203 0.733944 0 0.137501 0.197499 0 0.261845 0 0 0 0 0 0 0 0 26.5607 0 0 12
1.538 -5.30924 3.79887 0.808229 0 0.0470418 0.067582 0 0.173214 0 0 0 0 0 0 0 0 27.4642 0 0 12
0.363914 -7.19409 5.42937 0.759673 0 0.0260969 0.0361057 0 0.192343 0 0 0 0 0 0 0 0 27.8355 0 0 10
-6.01923 -0.25761 1.80197 0.772561 0 0.0147016 0.0211135 0 0.0651153 0 0 0 0 0 0 0 0 28.0297 0 0 13
0.749216 2.47682 4.23609 0.758693 0 1.73053 0.67061 0 0.408953 0 0 0 0 0 0 0 5 24.2004 25 0 12
5.16093 -0.252468 7.57982 0.882599 0 0.200985 0.192529 0 0.815167 0 0 0 0 0 0 0 0 26.8569 0 0 9
2.48361 8.47969 2.74119 0.750683 0 0.00488873 0.00700015 0 0.0486403 0 0 0 0 0 0 0 0 28.4245 0 0 7
6.99962 2.52562 3.63205 0.753696 0 0.012168 0.0173436 0 0.0840113 0 0 0 0 0 0 0 0 28.154 0 0 12
2.32896 8.00011 3.80164 0.874236 0 0.00923116 0.0131752 0 0.0712114 0 0 0 0 0 0 0 0 28.2601 0 0 10
-2.88059 4.05011 7.7528 0.812976 0 0.217718 0.18271 0 0.681225 0 0 0 0 0 0 0 0 26.8389 0 0 9
-4.40461 3.25406 3.30702 0.721638 0 0.0393635 0.056526 0 0.112242 0 0 0 0 0 0 0 0 27.5657 0 0 9
4.53798 3.49803 3.01412 0.757105 0 0.0271879 0.0390411 0 0.107895 0 0 0 0 0 0 0 0 27.7093 0 0 11
-1.44043 7.76157 0.745905 0.74128 0 0.00356079 0.00510465 0 0.0364434 0 0 0 0 0 0 0 0 28.4918 0 0 6
8.1896 -3.10617 2.35344 0.730485 0 0.00459976 0.006591 0 0.04461 0 0 0 0 0 0 0 0 28.4357 0 0 10
-5.69676 1.0326 2.16401 0.739217 0 0.0179627 0.0257964 0 0.0703755 0 0 0 0 0 0 0 0 27.9501 0 0 11
-0.21072 -6.07155 3.77061 0.752571 0 0.0270213 0.0388189 0 0.13751 0 0 0 0 0 0 0 0 27.8047 0 0 11
1.40132 -2.30767 4.53634 0.85816 0 1.86426 0.72199 0 0.520244 0 0 0 1 1 0 0 5 24.2947 25 0 14
-3.62462 -1.36832 3.26699 0.841596 0 0.115329 0.16565 0 0.192696 0 0 0 0 0 0 0 0 26.5142 0 0 13
8.66572 -2.30748 2.01654 0.707403 0 0.00376212 0.005393 0 0.0399462 0 0 0 0 0 0 0 0 28.4757 0 0 8
